asin,reviewText,overall
B00BT0J8ZS,ENJOYED VERY MUCH!!  Love the suspense and happy with the ending. Great to see true love out.  Can't to start on the next book!,3
B00BT0J8ZS,"This is a romantic were wolf story set entirely in the Lycan world.  Imagine a complete society that exists within the normal [average] world which tries to keep itself hidden from the hysteria and prejudices of the outsiders.  Within this world are public spin masters, a governmental system, local packs and enforcers.  These people, weres, want only to live their lives amongst their kind and to live it peacefully.  The plot line is about two love birds that fight the urge to give into love for a three years period.  Dispite working together and seeing each other constantly, they refuse to explore the possibilities.  With separatists or purists battles frequently bringing them together and others noting their closeness you know what has to occur.  Enjoy the read.",4
B00BT0J8ZS,"Stupendous, wonderful and heart wrenching story.  This is my first Nicky Charles book, and I'm so anxious to read more. Tension, plot, character development, ... you name it ... for me almost perfect.Only one critique, that has nothing to do with the story of the writing itself ... in my Kindle edition there were four spots where the book formatting skips a few pages!!  I hope there's an update to this book correcting this, because I already know this is one I'll read at least once more!",5
B00BT0J8ZS,I downloaded this book because I love series type reads. This was amazing! I can't wait to read The Mating next!! Very well written!!,5
B00BT0J8ZS,This is an excellent read. The story is an excellent example of how the heart and brain don't have the same wants and needs. Keeps you guessing the whole time wondering what is next. free download,5
B00BT0J8ZS,I'm so in love with Reno Smith and Damien! I hope to see more of these characters in the future! Wonderful book!,5
B00BT0J8ZS,I have enjoy this author. The books are intertwined and great stories. I have recommend them to friends. I plan to follow the works of this author.,5
B00BT0J8ZS,Nicky Charles is a wonderful author.  All of her paranormal series involving the werewolf packs are enjoyable reading.  Her characterizations of various humans and werewolves are enjoyable.I would suggest that you read the books in the order she prescribes.,5
B00BT0J8ZS,Enjoyed reading the book. Have the rest of this series. Cannot wait to get into the next book. Hope it is as good as this was. The characters are good. The plot is good. Not the same as others out there.thanks,5
B00BT0J8ZS,This book sets the tone for the series - you get the gist of the stories and how the characters will play out in the story.,5
B00BT0J8ZS,"This is a very great read! Very fast paced and it grabs your attention, you will not want to put it down.",5
B00BT0J8ZS,"I enjoyed this book. Brandi & Reno just couldn't make it work.. Trying to stay away from each other but with a job that kept bringing them together, they fight what they feel for each other. Brandi fights it and then decides to change jobs. Taking a vacation to her home town & finding herself needing Reno's help tests them both...will they get together in the end...read on to see if these Lycan can figure it out.",4
B00BT0J8ZS,Loved this book and the characters(most of them). Just about couldn't put it down.  I love what Reno and Brandi and the a.c.s team are fighting for.,5
B00BT0J8ZS,"I can't believe that you can get a book this good for free.  There was a lot of action, which I like the most.  Very easy to read and very enjoyable.  Thanks Nicky and I will donate.  Love animals also.",5
B00BT0J8ZS,"I have to be honest, werewolves/shifters are not my favorite book characters. I don't know why. I've just felt that, eventually, they all become the same story. Not this series! I loved all five books and am looking forward to more! I thought it was a fresh take on the whole shifters world and really enjoyed it! I went through all five books in a matter of days, and they're all full-length, not novellas.I read 'The Mating' first, not realizing that 'Bonded' was the prequel. It didn't spoil the series for me in any way as I feel any of the books can be read alone, as well, but it was a terrific lead-in to the rest of the series. It was exciting and original, and it actually kept me guessing as to what was going to happen. There was one part that just shocked me and broke my heart, but the ending was very satisfying.I recommend this whole series as not only a terrific read but they're all being offered for FREE here on Amazon at the time of this review. How much more can you ask for? If you don't have a Kindle eReader, you can download the free Kindle App and read on your computer or phone.Prequel: Bonded (Law of the Lycans #0.5)The Mating (Law of the Lycans #1)The Keeping (Law of the Lycans #2)Betrayed: Days of the Rogue (Law of the Lycans, #2.5)The Finding (Law of the Lycans, #3)",5
